,HH_ID,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,YogExp,DinExp,ResType_2,ResType_3,ResType_4,ResType_5,ResType_6,ResStatus_2,ResStatus_3,HHInc_2,HHInc_3,HHInc_4,HHInc_5,HHInc_6,HHInc_7,HHInc_8,HHInc_9,HHInc_10,HHInc_11,HHInc_12,HHInc_13,HHInc_14,M_Rel_2,Cable_1,Cats_1,Dogs_1,FAge,MAge
744,1123067,2,40,11,40,10,1934,1,1931,36.93,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,55,58
745,1123075,2,45,8,26,9,1963,1,1958,3.6,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,26,31
746,1123083,2,22,3,0,5,1916,1,1912,16.81,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,73,77
747,1123117,2,0,5,0,5,1921,1,1921,6.99,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,68,68
748,1123166,2,40,9,40,8,1947,1,1948,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,42,41
749,1123174,2,0,0,40,6,1948,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,41,1989
750,1123182,2,40,6,0,7,1925,1,1926,7.96,4.72,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,64,63
751,1123190,4,45,7,15,5,1942,1,1945,25.05,113.85,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,47,44
752,1123216,2,0,0,40,5,1951,1,0,1.77,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,38,1989
753,1123224,4,44,6,40,6,1951,1,1949,419.859999999998,1056.16,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,38,40
754,1123240,4,50,5,37,7,1942,1,1937,3.78,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,47,52
755,1123281,5,40,6,25,7,1952,1,1952,4.2,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,37,37
756,1123299,5,60,5,50,10,1957,1,1954,8.07,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,32,35
757,1123307,5,58,8,35,8,1955,1,1952,12.7,9.92,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,34,37
758,1123315,5,0,7,36,9,1952,1,1947,193.58,268.14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,37,42
759,1123323,3,42,5,40,8,1925,1,1925,16.53,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,64,64
760,1123331,2,50,8,0,5,1931,1,1930,3.69,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,58,59
761,1123364,3,40,7,40,8,1959,1,1957,29.96,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,30,32
762,1123372,4,40,9,43,9,1954,1,1953,18.16,64.74,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,35,36
763,1123430,5,40,5,0,5,1949,1,1949,3.74,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,40,40
764,1123497,2,46,8,40,8,1935,1,1933,32.94,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,54,56
765,1123505,2,40,5,40,5,1960,1,1963,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,29,26
766,1123539,4,40,5,40,5,1943,1,1941,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,46,48
767,1123547,3,60,5,50,3,1943,1,1951,106.0,150.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,46,38
768,1123562,3,40,8,0,8,1930,1,1927,1.22,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,59,62
769,1123596,3,45,7,40,8,1961,1,1955,1.74,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,28,34
770,1123620,2,50,11,20,7,1939,1,1938,63.72,91.5299999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,50,51
771,1123638,2,0,3,40,4,1929,1,1924,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,60,65
772,1123679,2,25,5,40,5,1930,1,1928,0.67,1.59,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,59,61
773,1123778,6,45,3,35,5,1947,1,1947,2.55,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,42,42
774,1123802,4,50,9,40,11,1953,1,1951,44.2,103.84,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,36,38
775,1123828,1,0,0,24,5,1923,1,0,2.66,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,66,1989
776,1123844,2,0,8,0,5,1931,1,1928,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,58,61
777,1123885,3,60,9,45,9,1951,1,1956,0.0,7.68,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,38,33
778,1123893,2,40,5,0,9,1924,1,1924,63.4,246.6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,65,65
779,1123901,2,40,5,40,5,1947,1,1940,13.44,57.72,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,42,49
780,1123935,4,43,8,0,7,1956,1,1954,37.21,111.3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,33,35
781,1123943,4,0,10,40,10,1940,1,1940,16.32,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,49,49
782,1123992,4,40,9,25,5,1952,1,1961,34.84,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,37,28
783,1124008,2,15,4,5,5,1918,1,1916,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,71,73
784,1124032,2,0,4,0,3,1913,1,1910,2.45,8.34,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,76,79
785,1124040,2,0,0,29,9,1939,1,0,13.89,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,50,1989
786,1124073,4,60,5,37,5,1960,1,1960,50.2,113.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,29,29
787,1124172,1,0,0,0,4,1922,1,0,84.69,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,67,1989
788,1124206,5,40,8,15,8,1952,1,1949,35.02,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,37,40
789,1124248,1,0,0,0,8,1919,1,0,12.82,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70,1989
790,1124255,2,0,7,0,9,1922,1,1921,0.45,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,67,68
791,1124271,1,0,0,0,7,1913,1,0,17.75,36.4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,76,1989
792,1124305,2,40,6,53,7,1961,1,1960,28.62,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,28,29
793,1124313,2,0,3,0,5,1922,1,1915,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,67,74
794,1124339,2,50,7,0,9,1932,1,1928,43.87,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,57,61
795,1124362,1,0,4,0,0,0,0,1916,0.0,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1989,73
796,1124388,1,0,0,0,6,1917,1,0,24.31,47.95,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,1989
797,1124446,1,0,0,42,9,1959,1,0,167.45,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30,1989
798,1124461,3,40,5,37,5,1958,1,1955,29.03,80.6600000000002,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,31,34
799,1124495,4,40,9,40,9,1952,1,1952,70.72,183.92,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,37,37
800,1124511,4,12,9,40,10,1952,1,1949,13.79,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,37,40
801,1124552,4,40,9,15,8,1945,1,1940,10.56,22.86,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,44,49
802,1124578,1,0,0,0,5,1923,1,0,41.7599999999999,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,66,1989
803,1124594,2,0,0,40,8,1961,1,0,36.0,55.12,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,28,1989
804,1124602,3,45,8,0,9,1952,1,1945,21.95,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,37,44
805,1124610,3,50,11,0,6,1946,1,1944,24.48,34.51,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,43,45
806,1124651,2,0,8,0,5,1924,1,1918,0.48,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,65,71
807,1124677,1,0,0,40,9,1954,1,0,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,1989
808,1124701,2,30,8,40,4,1936,1,1933,6.32,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,53,56
809,1124792,4,0,4,25,8,1933,1,1924,1.6,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,56,65
810,1124875,4,50,7,40,7,1953,1,1955,23.65,90.6100000000001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,36,34
811,1124883,1,0,0,0,8,1909,1,0,0.47,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80,1989
812,1124925,3,40,8,24,9,1944,1,1932,47.76,93.6000000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,45,57
813,1124966,3,50,9,40,5,1941,1,1939,68.66,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,48,50
814,1124982,4,48,9,44,8,1943,1,1940,2.78,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,46,49
815,1125088,2,40,6,40,5,1928,1,1927,30.93,82.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,61,62
